SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-5943.246  -1072   -8.086  -10.788  -510.347  -7.790  -14.267  0.000  0.000  -332.479
-5787.307  -1158   -9.141  -11.702  -482.612  -8.127  -14.337  0.000  0.000  -336.508
-5787.307  -1158   -9.141  -11.702  -482.612  -8.127  -14.337  0.000  0.000  -336.508
-6000.672  -1126   -9.844  -12.589  -614.607  -9.045  -14.433  0.000  0.000  -334.614
-6000.672  -1126   -9.844  -12.589  -614.607  -9.045  -14.433  0.000  0.000  -334.614
-6083.668  -1168   -10.898  -13.506  -569.164  -8.253  -14.305  0.000  0.000  -329.899
-6083.668  -1168   -10.898  -13.506  -569.164  -8.253  -14.305  0.000  0.000  -329.899
-6190.216  -1161   -11.777  -14.422  -578.980  -8.193  -14.192  0.000  0.000  -325.549
-6190.216  -1161   -11.777  -14.422  -578.980  -8.193  -14.192  0.000  0.000  -325.549
-6549.261  -1109   -12.656  -15.379  -687.836  -8.928  -13.932  0.000  0.000  -323.147
-6549.261  -1109   -12.656  -15.379  -687.836  -8.928  -13.932  0.000  0.000  -323.147
-6917.488  -1020   -13.535  -16.267  -718.406  -9.051  -13.497  0.000  0.000  -320.449
-6917.488  -1020   -13.535  -16.267  -718.406  -9.051  -13.497  0.000  0.000  -320.449
-7126.382  -1134   -14.414  -17.222  -682.072  -8.689  -12.831  0.000  0.000  -316.038
-7126.382  -1134   -14.414  -17.222  -682.072  -8.689  -12.831  0.000  0.000  -316.038
-7212.853  -1084   -15.293  -18.097  -645.782  -8.230  -12.226  0.000  0.000  -308.371
-7212.853  -1084   -15.293  -18.097  -645.782  -8.230  -12.226  0.000  0.000  -308.371
-7338.674  -1154   -16.172  -19.047  -667.242  -8.075  -11.508  0.000  0.000  -299.877
-7338.674  -1154   -16.172  -19.047  -667.242  -8.075  -11.508  0.000  0.000  -299.877
-7338.674  -1154   -16.172  -19.047  -667.242  -8.075  -11.508  0.000  0.000  -299.877
-7463.359  -1119   -17.051  -19.931  -678.778  -7.923  -10.836  0.000  0.000  -298.546
-7463.359  -1119   -17.051  -19.931  -678.778  -7.923  -10.836  0.000  0.000  -298.546
-7696.474  -1107   -18.281  -21.343  -741.362  -8.066  -10.131  0.000  0.000  -306.654
-7990.113  -1196   -19.160  -22.256  -789.157  -7.978  -9.397  0.000  0.000  -314.966
-8160.387  -1481   -23.027  -26.619  -779.424  -7.718  -8.712  0.000  0.000  -366.644
-8207.438  -1467   -23.555  -27.246  -754.005  -7.483  -8.054  0.000  0.000  -411.052
-8239.568  -1467   -24.082  -27.246  -744.438  -7.301  -7.561  0.000  0.000  -428.362
-8184.131  -1610   -24.082  -27.847  -719.234  -6.949  -7.197  0.000  0.000  -425.909
-8138.969  -1588   -24.609  -28.445  -724.156  -6.823  -6.835  0.000  0.000  -410.262
-8067.940  -1661   -25.137  -29.040  -715.178  -6.627  -6.564  0.000  0.000  -388.693
-7959.406  -1661   -25.137  -29.040  -694.260  -6.439  -6.400  0.000  0.000  -353.794
-7959.406  -1661   -25.137  -29.040  -694.260  -6.439  -6.400  0.000  0.000  -353.794
-7849.195  -1831   -26.191  -30.220  -683.715  -6.389  -6.235  0.000  0.000  -319.889
-7849.195  -1831   -26.191  -30.220  -683.715  -6.389  -6.235  0.000  0.000  -319.889
-7734.013  -1875   -26.719  -30.797  -666.912  -6.334  -6.351  0.000  0.000  -275.949
-7734.013  -1875   -26.719  -30.797  -666.912  -6.334  -6.351  0.000  0.000  -275.949
-7668.048  -2038   -27.246  -31.363  -671.408  -6.305  -6.203  0.000  0.000  -226.986
-7668.048  -2038   -27.246  -31.363  -671.408  -6.305  -6.203  0.000  0.000  -226.986
-7608.720  -2092   -27.949  -32.159  -663.428  -6.165  -6.045  0.000  0.000  -177.918
-7608.720  -2092   -27.949  -32.159  -663.428  -6.165  -6.045  0.000  0.000  -177.918
-7504.721  -2115   -28.828  -32.978  -640.845  -6.048  -6.137  0.000  0.000  -186.549
-7504.721  -2115   -28.828  -32.978  -640.845  -6.048  -6.137  0.000  0.000  -186.549
-7332.965  -2265   -29.531  -33.783  -608.406  -5.833  -6.052  0.000  0.000  -211.678
-7332.965  -2265   -29.531  -33.783  -608.406  -5.833  -6.052  0.000  0.000  -211.678
-7156.367  -2226   -30.234  -34.594  -583.896  -5.677  -5.928  0.000  0.000  -229.137
-7156.367  -2226   -30.234  -34.594  -583.896  -5.677  -5.928  0.000  0.000  -229.137
-7018.838  -2249   -30.937  -35.398  -584.276  -5.612  -5.728  0.000  0.000  -237.983
-7018.838  -2249   -30.937  -35.398  -584.276  -5.612  -5.728  0.000  0.000  -237.983
-6915.605  -2423   -31.641  -36.190  -588.617  -5.549  -5.590  0.000  0.000  -241.740
-6915.605  -2423   -31.641  -36.190  -588.617  -5.549  -5.590  0.000  0.000  -241.740
-6837.371  -2404   -32.344  -36.984  -594.427  -5.392  -5.084  0.000  0.000  -246.665
-6837.371  -2404   -32.344  -36.984  -594.427  -5.392  -5.084  0.000  0.000  -246.665
-6732.471  -2435   -33.223  -37.775  -576.082  -5.233  -4.965  0.000  0.000  -248.124
-6732.471  -2435   -33.223  -37.775  -576.082  -5.233  -4.965  0.000  0.000  -248.124
-6732.471  -2435   -33.223  -37.775  -576.082  -5.233  -4.965  0.000  0.000  -248.124
-6551.198  -2618   -33.750  -38.546  -540.647  -4.990  -4.768  0.000  0.000  -258.399
-6551.198  -2618   -33.750  -38.546  -540.647  -4.990  -4.768  0.000  0.000  -258.399
-6391.442  -2613   -34.805  -39.746  -539.300  -4.860  -4.247  0.000  0.000  -271.370
-6391.442  -2613   -34.805  -39.746  -539.300  -4.860  -4.247  0.000  0.000  -271.370
-6262.072  -2625   -35.508  -40.487  -540.754  -4.744  -3.990  0.000  0.000  -273.872
-6262.072  -2625   -35.508  -40.487  -540.754  -4.744  -3.990  0.000  0.000  -273.872
-6090.430  -2708   -36.211  -41.278  -516.300  -4.444  -3.745  0.000  0.000  -273.055
-6090.430  -2708   -36.211  -41.278  -516.300  -4.444  -3.745  0.000  0.000  -273.055
-5941.596  -2782   -36.738  -42.014  -516.131  -4.351  -3.399  0.000  0.000  -271.541
-5941.596  -2782   -36.738  -42.014  -516.131  -4.351  -3.399  0.000  0.000  -271.541
-5777.037  -2757   -37.441  -42.771  -499.087  -4.133  -3.054  0.000  0.000  -270.592
-5777.037  -2757   -37.441  -42.771  -499.087  -4.133  -3.054  0.000  0.000  -270.592
-5508.698  -2857   -37.969  -43.521  -447.970  -3.789  -2.969  0.000  0.000  -270.081
-5508.698  -2857   -37.969  -43.521  -447.970  -3.789  -2.969  0.000  0.000  -270.081
-5210.368  -2930   -38.672  -44.270  -416.776  -3.589  -2.814  0.000  0.000  -268.717
-5210.368  -2930   -38.672  -44.270  -416.776  -3.589  -2.814  0.000  0.000  -268.717
-4958.068  -2944   -39.199  -45.010  -417.161  -3.526  -2.634  0.000  0.000  -265.164
-4958.068  -2944   -39.199  -45.010  -417.161  -3.526  -2.634  0.000  0.000  -265.164
-4812.984  -3048   -39.902  -45.772  -443.688  -3.562  -2.374  0.000  0.000  -258.997
-4812.984  -3048   -39.902  -45.772  -443.688  -3.562  -2.374  0.000  0.000  -258.997
-4685.220  -3096   -40.430  -46.472  -439.120  -3.454  -2.297  0.000  0.000  -251.433
-4685.220  -3096   -40.430  -46.472  -439.120  -3.454  -2.297  0.000  0.000  -251.433
-4448.050  -3055   -40.957  -47.175  -386.554  -3.119  -2.276  0.000  0.000  -243.500
-4448.050  -3055   -40.957  -47.175  -386.554  -3.119  -2.276  0.000  0.000  -243.500
-4448.050  -3055   -40.957  -47.175  -386.554  -3.119  -2.276  0.000  0.000  -243.500
-3939.446  -3058   -41.484  -47.863  -260.344  -2.365  -2.239  0.000  0.000  -241.258
-3939.446  -3058   -41.484  -47.863  -260.344  -2.365  -2.239  0.000  0.000  -241.258
-3375.824  -3057   -42.363  -48.865  -198.858  -2.057  -2.007  0.000  0.000  -243.867
-3375.824  -3057   -42.363  -48.865  -198.858  -2.057  -2.007  0.000  0.000  -243.867
-3006.168  -3052   -42.891  -49.502  -232.440  -2.269  -2.052  0.000  0.000  -245.595
-3006.168  -3052   -42.891  -49.502  -232.440  -2.269  -2.052  0.000  0.000  -245.595
-2375.618  -3067   -43.418  -50.090  -94.675  -0.938  -1.532  0.000  0.000  -243.549
-2375.618  -3067   -43.418  -50.090  -94.675  -0.938  -1.532  0.000  0.000  -243.549
-1752.598  -3042   -43.770  -50.638  -45.705  -0.623  -1.146  0.000  0.000  -237.848
-1752.598  -3042   -43.770  -50.638  -45.705  -0.623  -1.146  0.000  0.000  -237.848
-1484.391  -2475   -44.121  -51.122  -141.185  -1.188  -0.626  0.000  0.000  -229.365
-1484.391  -2475   -44.121  -51.122  -141.185  -1.188  -0.626  0.000  0.000  -229.365
-1277.148  -1891   -44.297  -51.415  -144.320  -0.892  -0.128  0.000  0.000  -217.230
-1277.148  -1891   -44.297  -51.415  -144.320  -0.892  -0.128  0.000  0.000  -217.230
-946.164  -1613   -44.473  -51.505  -72.661  -0.237  0.368  0.000  0.000  -199.390
-946.164  -1613   -44.473  -51.505  -72.661  -0.237  0.368  0.000  0.000  -199.390
-517.501  -1293   -44.648  -51.489  7.379  0.383  1.017  0.000  0.000  -175.284
-517.501  -1293   -44.648  -51.489  7.379  0.383  1.017  0.000  0.000  -175.284
-103.599   -975   -44.648  -51.489  49.410  0.876  1.975  0.000  0.000  -145.571
307.243   -550   -44.648  -51.486  93.162  1.534  3.084  0.000  0.000  -113.057
868.700   -103   -44.297  -51.473  188.082  2.541  3.957  0.000  0.000  -80.468
1555.387    217   -44.297  -51.469  285.533  3.425  4.537  0.000  0.000  -55.120
2229.521    217   -44.297  -51.469  337.967  3.832  5.120  0.000  0.000  -34.508
2817.818    722   -44.297  -51.457  362.723  4.101  5.648  0.000  0.000  -17.867
3327.384   1347   -44.121  -51.425  378.120  4.470  6.212  0.000  0.000  -5.392
3842.956   2387   -44.121  -51.336  421.636  4.917  6.521  0.000  0.000  2.611
3842.956   2387   -44.121  -51.336  421.636  4.917  6.521  0.000  0.000  2.611
4353.858   2655   -43.945  -51.153  457.306  5.167  6.779  0.000  0.000  8.245
4353.858   2655   -43.945  -51.153  457.306  5.167  6.779  0.000  0.000  8.245
4706.438   2718   -43.770  -50.878  434.124  4.966  6.917  0.000  0.000  14.905
4706.438   2718   -43.770  -50.878  434.124  4.966  6.917  0.000  0.000  14.905
4668.004   2714   -43.418  -50.402  312.004  4.119  6.687  0.000  0.000  26.879
4668.004   2714   -43.418  -50.402  312.004  4.119  6.687  0.000  0.000  26.879
4125.691   2298   -43.066  -49.621  125.021  2.963  6.359  0.000  0.000  47.739
4125.691   2298   -43.066  -49.621  125.021  2.963  6.359  0.000  0.000  47.739
3548.336   1084   -42.539  -48.712  95.447  2.803  5.872  0.000  0.000  77.467
3548.336   1084   -42.539  -48.712  95.447  2.803  5.872  0.000  0.000  77.467
3159.030    484   -42.012  -47.715  152.416  2.939  5.633  0.000  0.000  113.689
3159.030    484   -42.012  -47.715  152.416  2.939  5.633  0.000  0.000  113.689
2810.498    203   -41.309  -46.699  161.177  2.695  5.557  0.000  0.000  153.142
2810.498    203   -41.309  -46.699  161.177  2.695  5.557  0.000  0.000  153.142
2387.012     70   -40.605  -45.643  125.597  2.478  5.641  0.000  0.000  193.466
2387.012     70   -40.605  -45.643  125.597  2.478  5.641  0.000  0.000  193.466
1917.214     45   -39.727  -44.597  91.074  2.504  5.731  0.000  0.000  232.323
1917.214     45   -39.727  -44.597  91.074  2.504  5.731  0.000  0.000  232.323
1563.247      5   -39.023  -43.521  116.805  2.831  5.654  0.000  0.000  267.856
1563.247      5   -39.023  -43.521  116.805  2.831  5.654  0.000  0.000  267.856
1563.247      5   -39.023  -43.521  116.805  2.831  5.654  0.000  0.000  267.856
1538.211      3   -38.145  -42.502  231.468  3.516  5.624  0.000  0.000  297.236
1538.211      3   -38.145  -42.502  231.468  3.516  5.624  0.000  0.000  297.236
1796.492      4   -36.738  -40.930  345.669  3.930  5.449  0.000  0.000  326.287
1796.492      4   -36.738  -40.930  345.669  3.930  5.449  0.000  0.000  326.287
2139.868      0   -35.859  -39.886  394.137  3.999  5.173  0.000  0.000  346.741
2139.868      0   -35.859  -39.886  394.137  3.999  5.173  0.000  0.000  346.741
2455.479    -11   -34.980  -38.839  397.364  4.060  4.844  0.000  0.000  357.904
2455.479    -11   -34.980  -38.839  397.364  4.060  4.844  0.000  0.000  357.904
2711.715      4   -33.926  -37.806  382.131  4.101  4.731  0.000  0.000  362.897
2711.715      4   -33.926  -37.806  382.131  4.101  4.731  0.000  0.000  362.897
2929.269     -7   -33.047  -36.747  374.320  4.063  4.694  0.000  0.000  364.719
2929.269     -7   -33.047  -36.747  374.320  4.063  4.694  0.000  0.000  364.719
3128.582     10   -31.992  -35.700  372.382  3.900  4.558  0.000  0.000  365.124
3128.582     10   -31.992  -35.700  372.382  3.900  4.558  0.000  0.000  365.124
3343.052     -1   -30.937  -34.651  381.863  3.793  4.365  0.000  0.000  364.235
3343.052     -1   -30.937  -34.651  381.863  3.793  4.365  0.000  0.000  364.235
3882.805    -23   -30.059  -33.601  525.207  4.061  2.356  0.000  0.000  361.860
3882.805    -23   -30.059  -33.601  525.207  4.061  2.356  0.000  0.000  361.860
4178.180     -8   -29.180  -32.554  462.575  3.624  2.727  0.000  0.000  357.151
4178.180     -8   -29.180  -32.554  462.575  3.624  2.727  0.000  0.000  357.151
3884.331      8   -28.125  -31.488  240.632  2.843  4.269  0.000  0.000  350.721
3884.331      8   -28.125  -31.488  240.632  2.843  4.269  0.000  0.000  350.721
3309.813     52   -27.070  -30.476  95.959  2.181  4.066  0.000  0.000  342.365
3309.813     52   -27.070  -30.476  95.959  2.181  4.066  0.000  0.000  342.365
3309.813     52   -27.070  -30.476  95.959  2.181  4.066  0.000  0.000  342.365
2443.855     55   -26.191  -29.446  -72.144  0.900  3.441  0.000  0.000  341.233
2443.855     55   -26.191  -29.446  -72.144  0.900  3.441  0.000  0.000  341.233
1761.527     74   -24.609  -27.898  -71.329  0.725  3.076  0.000  0.000  348.842
1761.527     74   -24.609  -27.898  -71.329  0.725  3.076  0.000  0.000  348.842
1389.533     54   -23.555  -26.841  -2.549  0.800  2.771  0.000  0.000  356.660
1389.533     54   -23.555  -26.841  -2.549  0.800  2.771  0.000  0.000  356.660
1279.606     79   -22.676  -25.834  73.036  0.931  2.202  0.000  0.000  360.855
1279.606     79   -22.676  -25.834  73.036  0.931  2.202  0.000  0.000  360.855
1349.385     61   -21.621  -24.761  137.671  1.213  1.481  0.000  0.000  362.211
1349.385     61   -21.621  -24.761  137.671  1.213  1.481  0.000  0.000  362.211
1507.386     98   -20.742  -23.769  180.062  1.586  1.102  0.000  0.000  361.110
1507.386     98   -20.742  -23.769  180.062  1.586  1.102  0.000  0.000  361.110
1651.861     91   -19.687  -22.736  183.860  1.563  0.865  0.000  0.000  359.741
1651.861     91   -19.687  -22.736  183.860  1.563  0.865  0.000  0.000  359.741
1728.631    108   -18.633  -21.710  164.191  1.361  0.732  0.000  0.000  358.563
1728.631    108   -18.633  -21.710  164.191  1.361  0.732  0.000  0.000  358.563
1714.294    130   -17.754  -20.688  135.628  1.067  0.513  0.000  0.000  356.418
1714.294    130   -17.754  -20.688  135.628  1.067  0.513  0.000  0.000  356.418
1720.651    195   -16.875  -19.675  147.708  1.016  0.310  0.000  0.000  351.808
1720.651    195   -16.875  -19.675  147.708  1.016  0.310  0.000  0.000  351.808
1713.941    361   -15.996  -18.642  147.942  1.027  0.456  0.000  0.000  344.412
1713.941    361   -15.996  -18.642  147.942  1.027  0.456  0.000  0.000  344.412
1599.507    521   -15.293  -17.691  113.294  0.941  0.913  0.000  0.000  334.454
1380.834    699   -14.414  -16.747  67.451  0.857  1.360  0.000  0.000  330.851
1087.879   1063   -10.195  -12.241  27.589  0.851  1.884  0.000  0.000  377.530
714.108   1130   -9.668  -11.580  -20.797  0.742  2.450  0.000  0.000  420.265
326.661   1130   -8.965  -11.580  -70.414  0.538  2.859  0.000  0.000  436.360
6.474   1144   -8.965  -10.950  -70.281  0.568  2.950  0.000  0.000  430.148
-304.920    828   -8.438  -10.326  -92.178  0.532  3.411  0.000  0.000  410.385
-703.562    254   -7.734  -9.720  -159.810  0.376  4.190  0.000  0.000  386.184
-1044.608    254   -7.734  -9.720  -176.674  0.281  3.935  0.000  0.000  353.066
-1323.286   -129   -7.207  -9.155  -187.869  0.264  4.122  0.000  0.000  315.164
-1426.667   -735   -6.680  -8.647  -147.877  0.440  3.932  0.000  0.000  267.701
-1426.667   -735   -6.680  -8.647  -147.877  0.440  3.932  0.000  0.000  267.701
-1438.774  -1122   -6.152  -8.219  -126.943  0.514  3.996  0.000  0.000  207.643
-1438.774  -1122   -6.152  -8.219  -126.943  0.514  3.996  0.000  0.000  207.643
-1438.774  -1122   -6.152  -8.219  -126.943  0.514  3.996  0.000  0.000  207.643
-1462.679  -1310   -5.625  -7.870  -143.277  0.419  4.093  0.000  0.000  142.191
-1462.679  -1310   -5.625  -7.870  -143.277  0.419  4.093  0.000  0.000  142.191
-1482.149  -1358   -4.922  -7.376  -151.892  0.402  3.946  0.000  0.000  135.195
-1482.149  -1358   -4.922  -7.376  -151.892  0.402  3.946  0.000  0.000  135.195
-1385.310  -1394   -4.746  -7.217  -109.863  0.518  3.252  0.000  0.000  142.163
-1385.310  -1394   -4.746  -7.217  -109.863  0.518  3.252  0.000  0.000  142.163
-1138.100  -1420   -4.570  -7.196  -60.939  0.516  2.556  0.000  0.000  136.494
-1138.100  -1420   -4.570  -7.196  -60.939  0.516  2.556  0.000  0.000  136.494
-738.604  -1323   -4.746  -7.299  15.236  0.644  1.737  0.000  0.000  116.891
-738.604  -1323   -4.746  -7.299  15.236  0.644  1.737  0.000  0.000  116.891
-226.049  -1098   -4.746  -7.496  89.968  0.886  1.140  0.000  0.000  88.474
-226.049  -1098   -4.746  -7.496  89.968  0.886  1.140  0.000  0.000  88.474
210.676   -748   -5.098  -7.764  102.599  0.758  0.542  0.000  0.000  60.496
210.676   -748   -5.098  -7.764  102.599  0.758  0.542  0.000  0.000  60.496
562.120   -298   -5.273  -8.074  103.711  0.645  -0.129  0.000  0.000  30.979
562.120   -298   -5.273  -8.074  103.711  0.645  -0.129  0.000  0.000  30.979
864.681    155   -5.625  -8.386  117.018  0.499  -0.942  0.000  0.000  6.174
864.681    155   -5.625  -8.386  117.018  0.499  -0.942  0.000  0.000  6.174
1206.474    499   -5.801  -8.634  162.578  0.531  -1.577  0.000  0.000  -17.624
1206.474    499   -5.801  -8.634  162.578  0.531  -1.577  0.000  0.000  -17.624
1206.474    499   -5.801  -8.634  162.578  0.531  -1.577  0.000  0.000  -17.624
1497.251    797   -5.977  -8.817  175.712  0.306  -2.169  0.000  0.000  -43.514
1497.251    797   -5.977  -8.817  175.712  0.306  -2.169  0.000  0.000  -43.514
1737.041   1136   -6.152  -8.899  186.915  0.291  -2.408  0.000  0.000  -63.307
1737.041   1136   -6.152  -8.899  186.915  0.291  -2.408  0.000  0.000  -63.307
1949.683   1422   -6.152  -8.814  203.709  0.338  -2.697  0.000  0.000  -68.292
1949.683   1422   -6.152  -8.814  203.709  0.338  -2.697  0.000  0.000  -68.292
2118.487   1659   -5.977  -8.600  210.476  0.423  -2.685  0.000  0.000  -60.115
2118.487   1659   -5.977  -8.600  210.476  0.423  -2.685  0.000  0.000  -60.115
2164.042   1876   -5.625  -8.241  178.304  0.137  -2.903  0.000  0.000  -41.428
2164.042   1876   -5.625  -8.241  178.304  0.137  -2.903  0.000  0.000  -41.428
2092.899   2015   -5.273  -7.748  143.309  -0.158  -3.131  0.000  0.000  -15.553
2092.899   2015   -5.273  -7.748  143.309  -0.158  -3.131  0.000  0.000  -15.553
1947.134   2080   -4.570  -7.079  110.582  -0.371  -3.169  0.000  0.000  16.425
1947.134   2080   -4.570  -7.079  110.582  -0.371  -3.169  0.000  0.000  16.425
1702.906   1762   -4.043  -6.264  69.467  -0.580  -2.997  0.000  0.000  53.755
1702.906   1762   -4.043  -6.264  69.467  -0.580  -2.997  0.000  0.000  53.755
1452.689   1178   -3.340  -5.378  57.549  -0.715  -3.213  0.000  0.000  95.576
1452.689   1178   -3.340  -5.378  57.549  -0.715  -3.213  0.000  0.000  95.576
1078.354    951   -2.813  -4.446  3.018  -0.787  -2.224  0.000  0.000  139.188
1078.354    951   -2.813  -4.446  3.018  -0.787  -2.224  0.000  0.000  139.188
